2025-01-21 00:44:08.667 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-27 15:45:33.206 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4c60d6e9, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@15043a2f, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@4a83a74a, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1349883, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@4b29d1d2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7f485fda, org.springframework.test.context.transaction.TransactionalTestExecutionListener@28261e8e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@d737b89, org.springframework.test.context.event.EventPublishingTestExecutionListener@8519cb4, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@35dab4eb, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2d901eb0, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3ba987b8, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@3f191845, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@5f049ea1, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@72cc7e6f]
2025-01-27 15:45:33.777 [main] INFO  c.x.e.c.SurveyResponseControllerTest [] - null
2025-02-01 14:41:01.221 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.CollaboratorControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:41:01.233 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.CollaboratorControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:41:01.234 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.CollaboratorControllerTest]: CollaboratorControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:41:01.286 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:41:01.299 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5c7bfdc1, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5276d6ee, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@71687585, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1807f5a7, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1b919693, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7fb4f2a9, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4dc27487, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6a4f1a55, org.springframework.test.context.event.EventPublishingTestExecutionListener@7dfd3c81, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2584b82d, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7bbc8656, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6933b6c6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@7d3e8655, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7dfb0c0f, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@626abbd0]
2025-02-01 14:41:01.610 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:41:01.610 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:41:01.611 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyControllerTest]: SurveyControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:41:01.612 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:41:01.613 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@cc6460c, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@52350abb, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@681aad3b, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1a6f2363, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@2427e004, org.springframework.test.context.support.DirtiesContextTestExecutionListener@5ebd56e9, org.springframework.test.context.transaction.TransactionalTestExecutionListener@63f34b70, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@641856, org.springframework.test.context.event.EventPublishingTestExecutionListener@1b58ff9e, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2f66e802, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@56b78e55, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@76318a7d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2a492f2a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3277e499, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@585811a4]
2025-02-01 14:41:01.900 [main] INFO  c.x.e.controller.SurveyController [] - [publishSurvey] 发布问卷,param=SurveyListParam(filter=null, order=null, workspaceId=null, username=null, userId=null)
2025-02-01 14:41:01.912 [main] INFO  c.x.e.controller.SurveyController [] - [publishSurvey] 发布问卷,surveyId=11111
2025-02-01 14:41:01.921 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyHistoryControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:41:01.921 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyHistoryControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:41:01.922 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyHistoryControllerTest]: SurveyHistoryControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:41:01.923 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-02-01 14:41:01.923 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@54562ea6, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1a35993f, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@5b12012e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2f7dcef2, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@4a3be6a5, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7cf162bc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3721177d, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@766a4535, org.springframework.test.context.event.EventPublishingTestExecutionListener@63718b93, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@14e2e1c3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2b4786dd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@f202d6d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@60e21209, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@630d1b2f, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@746b18fd]
2025-02-01 14:41:01.933 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyMetaControllerTest], using DelegatingSmartContextLoader
2025-02-01 14:41:01.935 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyMetaControllerTest]: no resource found for suffixes {-context.xml}.
2025-02-01 14:41:01.935 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyMetaControllerTest]: SurveyMetaControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-02-01 14:41:01.936 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
